Id,Dwelling Type,Lot Frontage,Lot Area,Land Contour,Neighborhood,Location Condition,Overall Quality,Overall Cond,Year Built,Masonry/Veneer Area,Basement Finished Area,Basement Unfinished Area,1st Floor Area,2nd Floor Area,Bedrooms Above Grade,Kitchen Qual,Total Rooms Above Grade,Fireplaces,Garage Finish,Garage Cars,Sale Condition,Sale Price,Porch Area,Full Bathrooms,Half Bathrooms,Pool,Extra Kitchens,Baths per Bedroom,dt_1-1/2 STORY ALL AGES,dt_1-STORY 1945 & OLDER,dt_1-STORY PUD,dt_2 FAMILY CONVERSION,dt_2-1/2 STORY ALL AGES,dt_2-STORY 1945 & OLDER,dt_2-STORY 1946 & NEWER,dt_2-STORY PUD,dt_DUPLEX,dt_SPLIT FOYER,dt_SPLIT OR MULTI-LEVEL,lc_Banked,lc_Depression,lc_Hillside,nh_Bloomington Heights,nh_Bluestem,nh_Briardale,nh_Brookside,nh_Clear Creek,nh_College Creek,nh_Crawford,nh_Edwards,nh_Gilbert,nh_Iowa DOT and Rail Road,nh_Meadow Village,nh_Mitchell,nh_Northpark Villa,nh_Northridge,nh_Northridge Heights,nh_Northwest Ames,nh_Old Town,nh_Sawyer,nh_Sawyer West,nh_Somerset,nh_South & West of Iowa State,nh_Stone Brook,nh_Timberland,nh_Veenker,locc_Adjacent Arterial St,locc_Adjacent Feeder St,locc_Adjacent Pos Feature,locc_Adjacent Railroad,locc_Near Pos Feature,locc_Near Railroad,sc_Abnormal Sale,sc_Allocation,sc_Home not complete,sc_Sale within Family,gf_Finished,gf_Rough Finished,gf_Unfinished
64,2-STORY 1945 & OLDER,50.0,10300,Banked,Old Town,Adjacent Railroad,7,6,1921,0.0,0,576,902,808,3,Average,9,0,Unfinished,2,Normal Sale,140000,87,2,0,0,0,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
65,2-STORY 1946 & NEWER,0.0,9375,Level,College Creek,Normal,7,5,1997,573.0,739,318,1057,977,3,Good,8,0,Rough Finished,2,Normal Sale,219500,612,3,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66,2-STORY 1946 & NEWER,76.0,9591,Level,Northridge Heights,Normal,8,5,2004,344.0,0,1143,1143,1330,4,Good,9,1,Rough Finished,3,Normal Sale,317000,343,2,1,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67,1-STORY 1946 & NEWER,0.0,19900,Level,North Ames,Adjacent Pos Feature,7,5,1970,287.0,912,1035,2207,0,3,Average,7,1,Rough Finished,2,Normal Sale,180000,301,3,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
68,1-STORY 1946 & NEWER,72.0,10665,Level,College Creek,Normal,7,5,2003,167.0,1013,440,1479,0,3,Good,7,0,Rough Finished,2,Normal Sale,226000,173,3,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
69,1-STORY 1945 & OLDER,47.0,4608,Level,Old Town,Adjacent Arterial St,4,6,1945,0.0,0,747,747,0,2,Average,4,0,Unfinished,1,Normal Sale,80000,0,1,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
70,1-1/2 STORY ALL AGES,81.0,15593,Level,Clear Creek,Normal,7,4,1953,0.0,603,701,1304,983,3,Average,7,1,Finished,2,Normal Sale,225000,135,2,0,0,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71,1-STORY 1946 & NEWER,95.0,13651,Level,North Ames,Normal,7,6,1973,1115.0,1880,343,2223,0,3,Average,8,2,Finished,2,Normal Sale,244000,300,3,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72,1-STORY 1946 & NEWER,69.0,7599,Level,Mitchell,Normal,4,6,1982,0.0,565,280,845,0,2,Average,4,0,Unfinished,2,Normal Sale,129500,0,2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,2-STORY 1946 & NEWER,74.0,10141,Level,Gilbert,Normal,7,5,1998,40.0,0,832,885,833,3,Average,7,1,Finished,2,Normal Sale,185000,385,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74,1-STORY 1946 & NEWER,85.0,10200,Level,North Ames,Normal,5,7,1954,104.0,320,404,1086,0,3,Average,6,0,Unfinished,2,Normal Sale,144900,0,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,1-1/2 STORY ALL AGES,60.0,5790,Level,Old Town,Normal,3,6,1915,0.0,0,840,840,765,3,Average,8,0,Unfinished,1,Normal Sale,107400,202,2,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,1-STORY 1946 & NEWER,0.0,8475,Level,North Ames,Normal,4,7,1956,0.0,228,724,952,0,2,Average,4,0,Unfinished,1,Normal Sale,135750,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,1-1/2 STORY ALL AGES,50.0,8635,Level,Brookside,Normal,5,5,1948,0.0,336,295,1072,213,2,Average,6,0,Unfinished,1,Normal Sale,127000,0,2,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,DUPLEX,72.0,10778,Level,Sawyer,Normal,4,5,1968,0.0,0,1768,1768,0,4,Average,8,0,No Garage,0,Normal Sale,136500,0,2,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1-1/2 STORY ALL AGES,60.0,10440,Level,Old Town,Normal,5,6,1910,0.0,0,440,682,548,2,Average,5,0,Unfinished,2,Normal Sale,110000,202,1,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,2-STORY 1946 & NEWER,100.0,13000,Level,North Ames,Normal,6,6,1968,576.0,448,448,1182,960,4,Good,8,1,Finished,1,Normal Sale,193500,324,2,1,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82,1-STORY PUD,32.0,4500,Level,Mitchell,Normal,6,5,1998,443.0,1201,36,1337,0,2,Average,5,0,Finished,2,Normal Sale,153500,199,3,0,0,0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83,1-STORY 1946 & NEWER,78.0,10206,Level,Somerset,Normal,8,5,2007,468.0,33,1530,1563,0,3,Good,6,1,Rough Finished,3,Normal Sale,245000,243,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84,1-STORY 1946 & NEWER,80.0,8892,Level,North Ames,Normal,5,5,1960,66.0,0,1065,1065,0,3,Average,6,0,Unfinished,2,Normal Sale,126500,74,1,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,SPLIT OR MULTI-LEVEL,0.0,8530,Level,Gilbert,Normal,7,5,1995,22.0,0,384,804,670,3,Average,7,1,Finished,2,Normal Sale,168500,192,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86,2-STORY 1946 & NEWER,121.0,16059,Level,Northridge,Normal,8,5,1991,284.0,0,1288,1301,1116,4,Good,9,1,Unfinished,2,Normal Sale,260000,209,2,1,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2-STORY 1946 & NEWER,122.0,11911,Level,Gilbert,Normal,6,5,2005,0.0,0,684,684,876,3,Good,6,1,Finished,2,Normal Sale,174000,138,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,2-STORY PUD,40.0,3951,Level,Somerset,Normal,6,5,2009,76.0,0,612,612,612,2,Good,4,0,Rough Finished,2,Home was not completed when last assessed (associated with New Homes),164500,234,2,1,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
89,1-1/2 STORY ALL AGES,105.0,8470,Level,Iowa DOT and Rail Road,Adjacent Feeder St,3,2,1915,0.0,0,1013,1013,0,2,Fair,6,0,No Garage,0,"Abnormal Sale -  trade, foreclosure, short sale",85000,156,1,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
90,1-STORY 1946 & NEWER,60.0,8070,Level,College Creek,Normal,4,5,1994,0.0,588,402,990,0,3,Average,5,0,No Garage,0,Normal Sale,123600,0,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1-STORY 1946 & NEWER,60.0,7200,Level,North Ames,Normal,4,5,1950,0.0,0,0,1040,0,2,Average,4,0,Unfinished,2,Normal Sale,109900,29,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,1-STORY 1946 & NEWER,85.0,8500,Level,North Ames,Normal,5,3,1961,203.0,600,635,1235,0,2,Average,6,0,Unfinished,2,"Abnormal Sale -  trade, foreclosure, short sale",98600,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
93,1-STORY 1945 & OLDER,80.0,13360,Hillside,Crawford,Normal,5,7,1921,0.0,713,163,964,0,2,Average,5,0,Unfinished,2,Normal Sale,163500,44,2,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,2 FAMILY CONVERSION,60.0,7200,Level,Old Town,Normal,6,6,1910,0.0,1046,168,1260,1031,4,Average,9,1,Unfinished,2,Normal Sale,133900,99,2,1,0,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,2-STORY 1946 & NEWER,69.0,9337,Level,College Creek,Normal,6,5,1997,0.0,648,176,905,881,3,Good,7,0,Rough Finished,2,Normal Sale,204750,162,3,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96,2-STORY 1946 & NEWER,0.0,9765,Level,Gilbert,Normal,6,8,1993,68.0,310,370,680,790,3,Average,6,1,Finished,2,Normal Sale,185000,295,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97,1-STORY 1946 & NEWER,78.0,10264,Level,College Creek,Normal,7,5,1999,183.0,1162,426,1588,0,3,Good,6,0,Rough Finished,2,Normal Sale,214000,187,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98,1-STORY 1946 & NEWER,73.0,10921,Hillside,Edwards,Normal,4,5,1965,48.0,520,440,960,0,3,Average,6,0,Finished,1,Normal Sale,94750,120,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99,1-STORY 1945 & OLDER,85.0,10625,Level,Edwards,Normal,5,5,1920,0.0,108,350,835,0,2,Average,5,0,Unfinished,1,"Abnormal Sale -  trade, foreclosure, short sale",83000,77,1,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
100,1-STORY 1946 & NEWER,77.0,9320,Level,North Ames,Normal,4,5,1959,0.0,569,381,1225,0,3,Average,6,0,No Garage,0,Normal Sale,128950,352,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1-STORY 1946 & NEWER,0.0,10603,Level,Northwest Ames,Normal,6,7,1977,28.0,1200,410,1610,0,3,Good,6,2,Rough Finished,2,Normal Sale,205000,236,3,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102,2-STORY 1946 & NEWER,77.0,9206,Level,Sawyer West,Normal,6,5,1985,336.0,0,741,977,755,3,Good,7,1,Finished,2,Normal Sale,178000,238,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103,DUPLEX,64.0,7018,Banked,Sawyer West,Normal,5,5,1979,0.0,0,0,1535,0,4,Average,8,0,Unfinished,2,"Allocation - two linked properties with separate deeds, typically condo with a garage unit",118964,0,2,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
104,1-STORY 1946 & NEWER,94.0,10402,Level,College Creek,Normal,7,5,2009,0.0,0,1226,1226,0,3,Good,6,0,Rough Finished,3,Normal Sale,198900,36,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,1-1/2 STORY ALL AGES,0.0,7758,Level,Iowa DOT and Rail Road,Normal,7,4,1931,600.0,224,816,1226,592,4,Average,7,2,Unfinished,1,Normal Sale,169500,184,1,1,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,2-STORY 1946 & NEWER,75.0,9375,Level,Somerset,Normal,8,5,2003,768.0,0,1053,1053,939,3,Good,9,1,Rough Finished,2,Normal Sale,250000,185,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107,1-STORY 1945 & OLDER,60.0,10800,Level,Old Town,Normal,4,7,1885,0.0,0,641,1047,0,2,Average,6,0,Unfinished,1,Normal Sale,100000,0,1,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108,1-STORY 1946 & NEWER,50.0,6000,Level,Old Town,Normal,5,5,1948,0.0,104,516,789,0,2,Average,5,0,Unfinished,1,Home was not completed when last assessed (associated with New Homes),115000,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
109,1-1/2 STORY ALL AGES,85.0,8500,Level,Iowa DOT and Rail Road,Adjacent Arterial St,5,7,1919,0.0,0,793,997,520,3,Fair,7,0,No Garage,0,Normal Sale,115000,144,2,0,0,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110,1-STORY 1946 & NEWER,105.0,11751,Level,Northwest Ames,Normal,6,6,1977,480.0,705,1139,1844,0,3,Average,7,1,Rough Finished,2,Normal Sale,190000,122,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,1-1/2 STORY ALL AGES,75.0,9525,Level,Edwards,Normal,6,4,1954,0.0,444,550,1216,639,4,Average,7,0,Unfinished,1,Normal Sale,136900,182,2,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,SPLIT OR MULTI-LEVEL,0.0,7750,Level,Gilbert,Normal,7,5,2000,0.0,250,134,774,656,3,Average,7,1,Finished,2,Normal Sale,180000,180,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113,2-STORY 1946 & NEWER,77.0,9965,Level,College Creek,Normal,7,5,2007,220.0,984,280,1282,1414,4,Excellent,10,1,Finished,3,Home was not completed when last assessed (associated with New Homes),383970,472,3,1,0,0,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
114,1-STORY 1946 & NEWER,0.0,21000,Banked,Crawford,Normal,6,5,1953,184.0,35,905,2259,0,3,Good,7,2,Unfinished,2,"Abnormal Sale -  trade, foreclosure, short sale",217000,478,3,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
115,2-STORY 1945 & OLDER,61.0,7259,Level,Crawford,Normal,6,8,1945,0.0,774,104,1436,884,3,Good,9,1,Unfinished,1,Normal Sale,259500,224,3,1,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,2-STORY PUD,34.0,3230,Level,Somerset,Normal,6,5,1999,1129.0,419,310,729,729,2,Average,5,1,Unfinished,2,Normal Sale,176000,32,2,1,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,1-STORY 1946 & NEWER,0.0,11616,Level,Sawyer,Normal,5,5,1962,116.0,170,252,1092,0,3,Average,6,1,Unfinished,1,Normal Sale,139000,164,1,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118,1-STORY 1946 & NEWER,74.0,8536,Level,Edwards,Normal,5,5,2006,0.0,0,1125,1125,0,2,Average,5,0,Unfinished,2,Home was not completed when last assessed (associated with New Homes),155000,144,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
119,2-STORY 1946 & NEWER,90.0,12376,Level,Sawyer West,Normal,7,5,1990,0.0,1470,203,1699,1523,5,Good,11,2,Unfinished,3,Normal Sale,320000,367,4,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,2-STORY 1946 & NEWER,65.0,8461,Level,College Creek,Normal,6,5,2005,0.0,0,728,728,728,3,Good,8,1,Finished,2,Home was not completed when last assessed (associated with New Homes),163990,24,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
121,SPLIT OR MULTI-LEVEL,0.0,21453,Depression,Clear Creek,Normal,6,5,1969,0.0,938,0,988,0,1,Average,4,2,Unfinished,2,Normal Sale,180000,260,2,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,1-1/2 STORY ALL AGES,50.0,6060,Level,Iowa DOT and Rail Road,Normal,4,5,1939,0.0,0,732,772,351,3,Average,4,0,Unfinished,1,Normal Sale,100000,140,1,0,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,1-STORY 1946 & NEWER,75.0,9464,Level,North Ames,Normal,6,7,1958,135.0,570,510,1080,0,3,Average,5,0,Unfinished,1,Normal Sale,136000,130,1,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,1-STORY PUD,55.0,7892,Level,Sawyer West,Normal,6,5,1993,0.0,300,899,1199,0,2,Good,5,0,Rough Finished,2,Normal Sale,153900,63,2,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,1-STORY 1946 & NEWER,48.0,17043,Level,Northwest Ames,Normal,6,5,1979,0.0,0,1362,1586,0,3,Average,7,1,Unfinished,2,Normal Sale,181000,192,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,2 FAMILY CONVERSION,60.0,6780,Level,Iowa DOT and Rail Road,Normal,6,8,1935,0.0,490,30,520,0,2,Average,5,0,No Garage,0,Normal Sale,84500,53,2,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1-STORY PUD,0.0,4928,Level,Northpark Villa,Normal,6,5,1976,0.0,120,958,958,0,2,Average,5,1,Rough Finished,2,Normal Sale,128000,205,2,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129,2-STORY 1946 & NEWER,69.0,7590,Level,North Ames,Near Pos Feature,6,5,1966,266.0,512,148,660,688,3,Average,6,1,Rough Finished,2,Normal Sale,155000,296,1,1,0,0,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
